title,article
"
		  【 咨询】邮政普遍服务补贴",邮政普遍服务补贴范围包括那些，具体内容是什么？请邮管局或者相关部门给予解答
"
		  【 咨询】新交规下超速扣分罚款问题",4月1日起，新交规小型轿车超速20%以下予以警告，不扣分。请问是否超速10%以上就会罚款？没有找到相关信息，请予以解答为谢。
"
		  【 投诉】中江县城西中学喇叭嘈音太大",感谢上级领导对我上次的反应及时回复，我这次想说的是周一周二和周四这位老师改变了，但是周三和周五这位老师依然声音很大，不但他早上训学生声音大，喇叭嘈音也是让人无法接受，老师教育学生必须要声高才教的出好学生吗？作为老师最基本的素养都没有怎么能教育好学生，这个学校的领导也不管事，社区反应调解数次，任然没有任何改变，校方还认为学校就该理所当然声音大，就不管老百姓受不受得了他的音量，在这里希望上级领导测量他们学校的音量分贝，还老百姓一个安宁的清晨，万分感谢！
"
		  【 投诉】恒大城36号楼车库漏水浸蚀墙体，重大安全隐患",投诉一、恒大城36号楼车库自交房开始车库便严重漏水，浸蚀墙体，倒灌电梯，业主多次投诉物业应付了事，不上部开挖重做防水，采用楼板底部引水，且处理效果极差形成水流近似小溪冲刷墙体，视频见附件！不仅防漏效果极差，而且渗水继续浸蚀墙体，影响业主生命财产安全。投诉二、豆腐渣工程，交房一年不到36号楼地下车库墙体开裂三处，望贵部门实地考察，监督其进行整改。投诉三、交房近2年开发商未办理大证导致业主无法办理房产证，严重影响业主小孩幼上学问题，尤其幼儿园！望相关部门引起重视，物业现在就是拖，拖过质保期，让业主承担后果！！！我们36栋不希望房子像湖南自建房一样垮塌，涉及民生、公共安全恳求重视！
"
		  【 咨询】乐山市现在是否可以养带合法标识的鹦鹉？",乐山市现在是否可以饲养确属人工繁育来源合法，依法加载专用标识的鹦鹉作为宠物饲养。
"
		  【 投诉】南部县政府老城改造一刀切，导致交通堵塞",南部县政府老城改造一刀切，同时施工振兴街 东风路 大南街，临近的整个片区全部封闭，导致民众想去医院等重要单位和设施只能步行。这些道路改造动辄半年，甚至振兴街改造了近一年都还未完成。
"
		  【 咨询】二江寺下穿隧道什么时候开工",王市长，你好二江寺下穿隧道什么时候动工，明天就是上次写的动工日期了，怎么今天一点动静都没有呢
"
		  【 求助】自住商品房成为危房",地址：荣县长山镇名苑街锦绣名苑时间：2020年事由：多次向社区，当地政府，反应此问题，没有得到结果。自住商品房，出现裂缝，现在裂缝越变越大，真担心哪一天就垮塌了。特写此贴为证！希望有关部分及领导能引起重视！
"
		  【 求助】关于通江县毛浴镇小河新建堤坝的第二次建议",尊敬的领导，感谢百忙中抽时间看我的建议。这是我整理后的第二次建议。通江县毛浴镇小河从来都是鱼类洄游繁殖的目的地，但新建的小堤坝完全阻断了河滩，大量鱼类不能穿越，都挤在一个小小的空间，这势必会影响鱼类的繁殖。如图所示，毛浴有两个堤坝，下面是从来就有的，留有涵洞，鱼类可以游上来，上面箭头所示就是新建小堤坝。希望能现场考察并整改，谢谢。
"
		  【 咨询】县属在编教师能否参加市内教师招聘考试",三台县的在编教师是否属于绵阳市事业单位人员？能否参加市内组织的教师事业单位招聘考试？
"
		  【 咨询】沈阳路西段南侧天府森林公园建设问题",
"
		  【 求助】我家厨房，厕所，何时不受楼上漏水困扰","尊敬的党领导政府，给你们添麻烦了，今天，我给你们政府反映我家住房城南未来上层3-8-6的厨房和厕所一直2021年7月漏水至今大大小小经过三次，到这次5月7日漏水至今，总共有100天左右，经12345反映，社区，街道办，物管，几大部门反映了，没有得到实 质性的处理,社区工作人员说每次3-9-6厨房厨房厕所维修好了，但是我们家厨房厕所依然受3-9-6厨房厕所漏水袭击，只要他家什么东西坏了漏水，我家就漏水，这种日子何时是个头啊？12345市长热线今天都给我们说是他们厨房厕所漏水事实，但没有一个实 质方案,几方到场解问题，我相信党和政府会给我们一个圆满的解决方案。"
"
		  【 求助】高新区吉泰二路锦宸护肤美容多项违法违规行为",3月7日晚上我去成都高新区吉泰二路峰汇中心楼下的锦宸护肤美容理发，之前有人推销他家的理发卡，说是30元3次，我就买了一张，去了以后是他们的一个美容部的小妹给洗的，洗的时候就给我说什么免费体验按摩，我说一会有事，下次再说，但是她一直说很快的就几分钟，没有极强烈的拒绝就去了。按的时候她给我说我的脖子上有很多扁平疣，在这之前我不知道什么是扁平疣，她就一直给我宣传扁平疣多么多么严重会传染会一直在身上扩撒，严重会致癌，就说得特别严重，我也问过她我这个东西是扁平疣吗？美容师就说我经常做这个，是专业人士，所以能一眼认出来是扁平疣，我就信了她说的我脖子上的是扁平疣，说我的不多，别人都是几百颗，我这就十几几十颗。然后她就说给我涂药分解一下扁平疣，我上衣脱了，她们就是说手不能动，会弄到什么地方，会传染。后来才想起来，这时候她给我涂的麻药，整个脸上没有知觉了。这时候没和我说价格，然后她就一直在给我上药。上完药之后点之前和我说小颗39，中颗188，大颗288，超大颗388，但是此时她没有说我身上有多少颗弄完全部的价格该是多少。之后用一种仪器给我点，感觉是那种头上是尖针，会加热的，点的时候有一种烧焦皮肤的味道，快点完的时候和我说把我脸上的痣一起点了，59一颗，我说不用了，她们一直说一起点了嘛，趁着有这个机会，于是就给我点了。做完之后我问价格，告诉我一共该5000多。那个时候我开始有点清醒了，说没带那么多钱就先付了3000。我当时也没想着说被套路怎么之类的，他们想让我买一瓶疤痕修复液，要588，我拿过来看了以下，只有几个英文字母，像是三无产品，她们说这是她们和有资质的生产厂家合作生产的，她们说这话我就很怀疑了。弄完之后我到网上查，才发现自己被套路欺诈消费了。很可能我脖子上的不是扁平疣，他们给我处理的就是一种鸡皮都可能。而且这种对皮肤有损伤的处理是属于医疗美容的项目，他还没有医美资质！然后我就回去找他了，让他拿出价目表我看看，问她们是不是告我做的扁平疣，开收据或者发票。有个小妹说，你们也别来闹事，我们能在这里开也是有关系的，我当时就气笑了，心里想现在是法治社会。后来换了一个自称店长的男的和我聊，说的挺好，我们是正规的，工商登记什么的都有，过了好久才拿过来一个营业执照，上边的地址还不是这家店，也不包括医疗美容，卫生许可证还只是照片，让他开发票，摆弄了一会说发到你邮箱，结果一个多星期都没有开。后期税务局电话说店家会联系我给我开，结果并没有人联系我。3月8日我因为害怕就挂了市一医院皮肤科去看一下是不是真的扁平疣，医生说他们给点了的地方看不出来了，但是看这样不太像，这种点痣操作弄不好会留疤。现在脸上已经有位置留疤了。医院出来我就打12315，12315建立工单之后分派到了高新区税务局、高新区教育和卫生局，这两个单位分别给我来电话了，高新区税务局说会催促他们办理税务登记，其他事情归市场监管局的职责范围；高新区教育和卫生局来电话说要市场监管局先去确定设备是不是医疗设备他们才能去执法，他们不太懂，不能确定属不属于医疗项目。然后我又再次拨打12315，市场监管局两次给我打电话要了对方的电话就没有下文了。12315上的信息显示3月24日成都市场监管局回复：将组织人员现场检查。到现在都没有人联系、告知我结果。根据媒体报道的类似事件、其他地区市场监管部门的解释说明，该店并不具备相关资质。我现在能确定的是：一、这家店给我的看的营业执照经营地址不正确，《中华人民共和国公司登记管理条例》第六十八条的规定，公司登记事项发生变更时，未依照本条例规定办理有关变更登记的，由公司登记机关责令限期登记；逾期不登记的，处以1万元以上10万元以下的罚款。二、给我做的项目（电灼点痣、点扁平疣）对皮肤有损伤、且留疤痕，依据卫生部办公厅于2009年印发的《医疗美容项目分级管理目录》，将美容皮肤科项目分为无创治疗项目和有创治疗项目两类。其中有创治疗项目又包括微创治疗项目和手术项目。根据其中定义：物理治疗：冷冻，电外科治疗（高频电治疗，电解，电灼治疗等），微波治疗，粉刺挤压，微针治疗，其他针对皮肤病损或缺陷的物理治疗。其进行的是医疗美容中的物理治疗，包括他给我看的营业执照明确写着不含医疗美容，据此其涉嫌超范围经营、非法行医。我的诉求是要求其给我退款3000元。
